Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
24.6796875000,6,4249.7436523438,4257.3076171875,4275.1284179688,4267.8203125000,4263.5898437500,4264.7436523438,4186.2822265625,4264.6152343750,4263.9741210938,3317.3076171875,4262.8203125000,4248.5898437500,4212.4360351563,3521.7949218750,,,
24.6875000000,6,4248.9741210938,4260.1284179688,4276.2822265625,4267.5639648438,4264.2309570313,4265.3847656250,4185.5126953125,4263.7177734375,4265.6411132813,3331.1538085938,4264.6152343750,4249.4873046875,4213.2050781250,3524.4870605469,,,
24.6953125000,6,4250.7690429688,4260.1284179688,4276.5385742188,4264.4873046875,4263.8461914063,4263.9741210938,4187.0512695313,4263.4614257813,4267.8203125000,3334.6154785156,4264.7436523438,4250.1284179688,4214.8715820313,3523.5898437500,,,
24.7031250000,6,4250.3847656250,4258.8461914063,4276.4101562500,4265.8974609375,4262.6923828125,4263.2050781250,4186.0258789063,4263.8461914063,4263.8461914063,3329.1025390625,4264.1025390625,4248.3334960938,4213.5898437500,3520.1281738281,,,
24.7109375000,6,4248.0771484375,4257.8203125000,4271.6665039063,4264.6152343750,4262.3076171875,4263.2050781250,4183.4614257813,4263.8461914063,4260.1284179688,3337.9487304688,4263.2050781250,4246.7949218750,4213.2050781250,3521.2819824219,,,
24.7187500000,6,4248.4614257813,4251.5385742188,4269.6152343750,4262.9487304688,4261.5385742188,4263.2050781250,4182.5639648438,4262.8203125000,4262.9487304688,3349.3588867188,4263.9741210938,4249.8715820313,4214.6152343750,3524.4870605469,,,
24.7265625000,6,4250.6411132813,4249.7436523438,4274.6152343750,4263.7177734375,4264.7436523438,4265.3847656250,4185.7690429688,4264.1025390625,4266.4101562500,3350.0000000000,4261.5385742188,4247.5639648438,4213.3334960938,3523.2050781250,,,
24.7343750000,6,4250.1284179688,4257.5639648438,4273.2050781250,4267.4360351563,4266.5385742188,4266.7949218750,4185.7690429688,4262.6923828125,4264.8715820313,3354.3588867188,4262.1796875000,4246.9228515625,4212.5639648438,3523.0769042969,,,
24.7421875000,6,4246.4101562500,4259.2309570313,4262.8203125000,4267.0512695313,4264.7436523438,4261.2822265625,4185.5126953125,4260.7690429688,4263.4614257813,3365.1281738281,4261.6665039063,4247.4360351563,4214.1025390625,3522.9487304688,,,
24.7500000000,6,4247.9487304688,4250.0000000000,4265.6411132813,4264.3588867188,4261.4101562500,4255.5126953125,4183.3334960938,4262.0512695313,4261.9228515625,3368.9743652344,4262.3076171875,4246.6665039063,4212.6923828125,3522.1794433594,,,
24.7578125000,6,4249.7436523438,4248.8461914063,4276.1538085938,4263.2050781250,4262.1796875000,4258.5898437500,4186.0258789063,4261.0258789063,4259.7436523438,3371.7949218750,4261.6665039063,4244.1025390625,4210.5126953125,3519.6154785156,,,
24.7656250000,6,4249.2309570313,4255.1284179688,4271.5385742188,4265.0000000000,4261.7949218750,4263.2050781250,4187.1796875000,4259.4873046875,4259.7436523438,3377.8205566406,4261.1538085938,4245.8974609375,4211.9228515625,3519.6154785156,,,
24.7734375000,6,4248.0771484375,4257.1796875000,4266.0258789063,4265.2563476563,4261.2822265625,4262.8203125000,4184.2309570313,4259.7436523438,4260.7690429688,3381.7949218750,4259.3588867188,4246.2822265625,4209.4873046875,3518.7180175781,,,
24.7812500000,6,4248.3334960938,4251.1538085938,4269.1025390625,4263.7177734375,4261.1538085938,4260.1284179688,4181.9228515625,4259.4873046875,4258.8461914063,3382.8205566406,4262.0512695313,4247.1796875000,4208.0771484375,3519.6154785156,,,
24.7890625000,6,4246.7949218750,4249.4873046875,4265.7690429688,4263.4614257813,4262.1796875000,4259.1025390625,4184.7436523438,4260.0000000000,4259.1025390625,3386.5385742188,4265.1284179688,4248.3334960938,4210.1284179688,3519.1025390625,,,
24.7968750000,6,4247.1796875000,4251.4101562500,4263.8461914063,4263.8461914063,4263.5898437500,4257.3076171875,4184.7436523438,4263.9741210938,4260.7690429688,3394.3588867188,4263.8461914063,4248.9741210938,4212.3076171875,3519.7436523438,,,
24.8046875000,6,4248.0771484375,4251.2822265625,4268.4614257813,4264.4873046875,4262.9487304688,4257.6923828125,4183.8461914063,4260.3847656250,4260.7690429688,3401.4101562500,4260.2563476563,4245.2563476563,4211.2822265625,3519.8718261719,,,
24.8125000000,6,4246.2822265625,4250.2563476563,4267.0512695313,4263.7177734375,4260.7690429688,4257.4360351563,4186.6665039063,4256.7949218750,4260.5126953125,3404.3588867188,4258.7177734375,4242.3076171875,4212.1796875000,3517.5642089844,,,
24.8203125000,6,4244.2309570313,4251.2822265625,4264.2309570313,4264.8715820313,4261.1538085938,4257.9487304688,4188.2050781250,4259.1025390625,4260.6411132813,3408.8461914063,4260.0000000000,4246.5385742188,4212.5639648438,3517.8205566406,,,
24.8281250000,6,4246.4101562500,4250.8974609375,4267.4360351563,4263.2050781250,4262.4360351563,4259.4873046875,4187.9487304688,4259.8715820313,4260.6411132813,3415.0000000000,4258.0771484375,4249.3588867188,4211.2822265625,3520.7692871094,,,
24.8359375000,6,4248.0771484375,4249.8715820313,4267.9487304688,4258.5898437500,4260.5126953125,4260.5126953125,4188.3334960938,4256.9228515625,4260.3847656250,3419.8718261719,4255.0000000000,4244.1025390625,4210.3847656250,3519.6154785156,,,
24.8437500000,6,4245.8974609375,4250.6411132813,4267.0512695313,4256.7949218750,4259.1025390625,4260.1284179688,4188.0771484375,4256.9228515625,4259.8715820313,3423.0769042969,4255.1284179688,4241.6665039063,4208.9741210938,3515.8974609375,,,
24.8515625000,6,4245.1284179688,4251.5385742188,4266.4101562500,4260.8974609375,4260.2563476563,4259.1025390625,4188.7177734375,4258.4614257813,4260.1284179688,3428.3332519531,4258.9741210938,4250.2563476563,4211.6665039063,3517.3076171875,,,
24.8593750000,6,4245.8974609375,4251.5385742188,4265.5126953125,4260.8974609375,4263.0771484375,4256.6665039063,4190.0000000000,4260.6411132813,4261.2822265625,3433.7180175781,4256.2822265625,4249.4873046875,4213.8461914063,3519.8718261719,,,
24.8671875000,6,4246.5385742188,4249.6152343750,4264.7436523438,4259.3588867188,4261.5385742188,4255.0000000000,4186.7949218750,4259.6152343750,4260.0000000000,3437.5642089844,4253.5898437500,4244.2309570313,4213.2050781250,3520.3845214844,,,
24.8750000000,6,4246.1538085938,4248.9741210938,4265.0000000000,4258.9741210938,4260.7690429688,4256.2822265625,4187.0512695313,4256.6665039063,4258.9741210938,3440.5129394531,4254.3588867188,4243.0771484375,4212.3076171875,3517.6923828125,,,
24.8828125000,6,4244.8715820313,4250.0000000000,4264.6152343750,4259.3588867188,4259.2309570313,4255.1284179688,4188.3334960938,4257.1796875000,4260.0000000000,3445.2563476563,4256.2822265625,4244.8715820313,4210.0000000000,3516.7949218750,,,
24.8906250000,6,4241.4101562500,4249.7436523438,4265.5126953125,4256.1538085938,4260.1284179688,4255.3847656250,4187.8203125000,4257.4360351563,4259.8715820313,3452.1794433594,4254.6152343750,4243.3334960938,4206.6665039063,3519.4870605469,,,
24.8984375000,6,4242.1796875000,4247.8203125000,4266.1538085938,4255.3847656250,4261.4101562500,4256.6665039063,4184.4873046875,4254.4873046875,4258.9741210938,3457.4357910156,4254.8715820313,4242.6923828125,4208.5898437500,3520.1281738281,,,
24.9062500000,6,4243.7177734375,4248.2050781250,4263.7177734375,4257.6923828125,4262.5639648438,4255.7690429688,4187.8203125000,4255.5126953125,4261.5385742188,3460.2563476563,4255.7690429688,4240.6411132813,4210.0000000000,3516.1538085938,,,
24.9140625000,6,4247.0512695313,4249.8715820313,4263.5898437500,4259.8715820313,4261.9228515625,4254.4873046875,4189.7436523438,4258.0771484375,4262.4360351563,3463.2050781250,4257.9487304688,4242.8203125000,4208.5898437500,3516.0256347656,,,
24.9218750000,6,4245.5126953125,4249.3588867188,4263.4614257813,4256.2822265625,4261.9228515625,4256.4101562500,4187.8203125000,4255.3847656250,4258.4614257813,3470.2563476563,4255.5126953125,4241.2822265625,4206.9228515625,3515.1281738281,,,
24.9296875000,6,4242.8203125000,4248.0771484375,4261.6665039063,4254.7436523438,4261.2822265625,4257.9487304688,4186.1538085938,4254.8715820313,4256.5385742188,3477.0512695313,4250.3847656250,4236.5385742188,4208.7177734375,3514.2307128906,,,
24.9375000000,6,4242.4360351563,4249.6152343750,4262.8203125000,4257.5639648438,4261.1538085938,4255.8974609375,4187.4360351563,4257.6923828125,4258.4614257813,3480.7692871094,4250.1284179688,4240.1284179688,4211.1538085938,3514.8718261719,,,
24.9453125000,6,4243.4614257813,4250.2563476563,4264.4873046875,4257.1796875000,4261.7949218750,4253.9741210938,4187.3076171875,4256.9228515625,4258.0771484375,3482.1794433594,4253.9741210938,4244.7436523438,4210.3847656250,3515.7692871094,,,
24.9531250000,6,4242.3076171875,4246.5385742188,4263.2050781250,4256.5385742188,4259.6152343750,4256.5385742188,4188.2050781250,4255.7690429688,4256.5385742188,3486.5385742188,4254.7436523438,4240.1284179688,4205.6411132813,3514.4870605469,,,
24.9609375000,6,4243.2050781250,4245.0000000000,4262.6923828125,4258.8461914063,4257.8203125000,4257.9487304688,4189.3588867188,4258.4614257813,4259.2309570313,3490.8974609375,4253.7177734375,4238.0771484375,4207.3076171875,3516.7949218750,,,
24.9687500000,6,4243.4614257813,4248.2050781250,4265.2563476563,4257.8203125000,4259.6152343750,4254.1025390625,4188.7177734375,4258.9741210938,4259.2309570313,3494.6154785156,4253.5898437500,4243.2050781250,4212.5639648438,3518.3332519531,,,
24.9765625000,6,4240.7690429688,4249.6152343750,4265.7690429688,4255.3847656250,4260.2563476563,4251.6665039063,4189.2309570313,4254.8715820313,4255.0000000000,3499.8718261719,4256.2822265625,4244.7436523438,4206.9228515625,3515.1281738281,,,
24.9843750000,6,4241.2822265625,4248.3334960938,4262.4360351563,4257.1796875000,4258.7177734375,4253.9741210938,4191.2822265625,4253.3334960938,4255.3847656250,3504.7436523438,4256.7949218750,4238.7177734375,4201.2822265625,3514.2307128906,,,
24.9921875000,6,4241.2822265625,4248.3334960938,4261.1538085938,4255.0000000000,4258.3334960938,4254.8715820313,4190.3847656250,4252.9487304688,4258.9741210938,3507.1794433594,4252.1796875000,4238.0771484375,4208.3334960938,3516.9230957031,,,
25.0000000000,6,4240.6411132813,4249.6152343750,4263.8461914063,4253.7177734375,4257.5639648438,4254.1025390625,4189.3588867188,4254.4873046875,4257.5639648438,3511.4101562500,4251.7949218750,4243.7177734375,4211.6665039063,3517.6923828125,,,
25.0078125000,6,4239.7436523438,4249.2309570313,4261.0258789063,4255.2563476563,4258.5898437500,4255.0000000000,4191.1538085938,4255.6411132813,4257.0512695313,3518.2050781250,4253.7177734375,4241.5385742188,4206.6665039063,3515.3845214844,,,
